"Subject" "Activity" "signal" "average"
9 "WALKING" "tGravityAcc" 0.268192261553974
9 "WALKING" "tGravityAccMag" -0.0980840496143461
9 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.0612325906296032
9 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.223952088548413
9 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.222203941
9 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.00716877883571429
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.463172053809524
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.347540226666667
9 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.296080557692063
9 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0614987128990714
9 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0373773785873016
9 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.16237608927619
9 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.145886357935714
9 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0153645949103175
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0740533652626984
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.469028434047619
9 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.168921400633333
9 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.273637044626746
9 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.145886357935714
9 "WALKING_UPSTAIRS" "fBodyAcc" -0.377489724741497
9 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.541889684353742
9 "WALKING_UPSTAIRS" "fBodyAccMag" -0.372890348979592
9 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.419533108571429
9 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.734159449387755
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.531482693877551
9 "WALKING_UPSTAIRS" "fBodyGyro" -0.380266501789116
9 "WALKING_UPSTAIRS" "tBodyAcc" 0.0392357872525102
9 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.026051070927619
9 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.440667540204082
9 "WALKING_UPSTAIRS" "tBodyAccMag" -0.260727581428571
9 "WALKING_UPSTAIRS" "tBodyGyro" -0.0198437850111565
9 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0407938318982313
9 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.672840561836735
9 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.0833234490061224
9 "WALKING_UPSTAIRS" "tGravityAcc" 0.199614376156463
9 "WALKING_UPSTAIRS" "tGravityAccMag" -0.260727581428571
10 "LAYING" "fBodyAcc" -0.962608967643678
10 "LAYING" "fBodyAccJerk" -0.97321535183908
10 "LAYING" "fBodyAccMag" -0.950848109137931
10 "LAYING" "fBodyBodyAccJerkMag" -0.968561121551724
10 "LAYING" "fBodyBodyGyroJerkMag" -0.960976821551724
10 "LAYING" "fBodyBodyGyroMag" -0.937692642586207
10 "LAYING" "fBodyGyro" -0.959406574597701
10 "LAYING" "tBodyAcc" 0.0462558158793103
10 "LAYING" "tBodyAccJerk" 0.0322269858159195
10 "LAYING" "tBodyAccJerkMag" -0.976234435172414
10 "LAYING" "tBodyAccMag" -0.956781819655172
10 "LAYING" "tBodyGyro" 0.0027106584854023
10 "LAYING" "tBodyGyroJerk" -0.0660875125770115
10 "LAYING" "tBodyGyroJerkMag" -0.970830848965517
10 "LAYING" "tBodyGyroMag" -0.937590998793103
10 "LAYING" "tGravityAcc" -0.20782968091954
10 "LAYING" "tGravityAccMag" -0.956781819655172
10 "SITTING" "fBodyAcc" -0.966679332962963
10 "SITTING" "fBodyAccJerk" -0.985461545925926
10 "SITTING" "fBodyAccMag" -0.955281010740741
10 "SITTING" "fBodyBodyAccJerkMag" -0.985900801111111
10 "SITTING" "fBodyBodyGyroJerkMag" -0.992191529259259
10 "SITTING" "fBodyBodyGyroMag" -0.974459732592593
10 "SITTING" "fBodyGyro" -0.979350682839506
10 "SITTING" "tBodyAcc" 0.0504387119443827
10 "SITTING" "tBodyAccJerk" 0.027173446942963
10 "SITTING" "tBodyAccJerkMag" -0.988054237592593
10 "SITTING" "tBodyAccMag" -0.96075719962963
10 "SITTING" "tBodyGyro" -0.0122155635432099
10 "SITTING" "tBodyGyroJerk" -0.0610727827479012
10 "SITTING" "tBodyGyroJerkMag" -0.993707487592593
10 "SITTING" "tBodyGyroMag" -0.944202043703704
10 "SITTING" "tGravityAcc" 0.317720332006173
10 "SITTING" "tGravityAccMag" -0.96075719962963
10 "STANDING" "fBodyAcc" -0.94958364780303
10 "STANDING" "fBodyAccJerk" -0.959331479621212
10 "STANDING" "fBodyAccMag" -0.9401101675
10 "STANDING" "fBodyBodyAccJerkMag" -0.951633690454545
10 "STANDING" "fBodyBodyGyroJerkMag" -0.965614081363636
10 "STANDING" "fBodyBodyGyroMag" -0.937786743409091
10 "STANDING" "fBodyGyro" -0.945081814924242
10 "STANDING" "tBodyAcc" 0.0510481188030303
10 "STANDING" "tBodyAccJerk" 0.0293402639218182
10 "STANDING" "tBodyAccJerkMag" -0.965163818409091
10 "STANDING" "tBodyAccMag" -0.951988907954545
10 "STANDING" "tBodyGyro" -0.00420530683833333
10 "STANDING" "tBodyGyroJerk" -0.0667764626530303
10 "STANDING" "tBodyGyroJerkMag" -0.971637661590909
10 "STANDING" "tBodyGyroMag" -0.929787259772727
10 "STANDING" "tGravityAcc" 0.315182341150758
10 "STANDING" "tGravityAccMag" -0.951988907954545
10 "WALKING" "fBodyAcc" -0.157660510915723
10 "WALKING" "fBodyAccJerk" -0.180352138167736
10 "WALKING" "fBodyAccMag" -0.0930237422792453
10 "WALKING" "fBodyBodyAccJerkMag" 0.0205189516981132
10 "WALKING" "fBodyBodyGyroJerkMag" -0.515065335849057
10 "WALKING" "fBodyBodyGyroMag" -0.412616909622642
10 "WALKING" "fBodyGyro" -0.243884281721384
10 "WALKING" "tBodyAcc" 0.050831404427044
10 "WALKING" "tBodyAccJerk" 0.0245271831050314
10 "WALKING" "tBodyAccJerkMag" -0.132624992298283
10 "WALKING" "tBodyAccMag" -0.127400912069811
10 "WALKING" "tBodyGyro" 0.00913499745381761
10 "WALKING" "tBodyGyroJerk" -0.0785854514836478
10 "WALKING" "tBodyGyroJerkMag" -0.440363636603774
10 "WALKING" "tBodyGyroMag" -0.156458730358491
10 "WALKING" "tGravityAcc" 0.31139735754717
10 "WALKING" "tGravityAccMag" -0.127400912069811
10 "WALKING_DOWNSTAIRS" "fBodyAcc" 0.022327839672807
10 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.0595880666666667
10 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.220115703368421
10 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.156978047052632
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.484196484736842
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.312347510289474
10 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.149236436329035
10 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0531826399991228
10 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0372981649526316
10 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" 0.0507010228431579
10 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.250843769394737
10 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.053046254854386
10 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0617851723587719
10 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.401854311315789
10 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.0238468037578947
10 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.305687628361404
10 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.250843769394737
10 "WALKING_UPSTAIRS" "fBodyAcc" -0.159895340307801
10 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.320439276203546
10 "WALKING_UPSTAIRS" "fBodyAccMag" -0.166866721574468
10 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.153553147382979
10 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.600582998297872
10 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.265371689148936
10 "WALKING_UPSTAIRS" "fBodyGyro" -0.239049023431915
10 "WALKING_UPSTAIRS" "tBodyAcc" 0.0448519801787234
10 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0133922584617021
10 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.262038042446809
10 "WALKING_UPSTAIRS" "tBodyAccMag" -0.0266623294757447
10 "WALKING_UPSTAIRS" "tBodyGyro" 0.021950371164539
10 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0769831884095745
10 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.523462968510638
10 "WALKING_UPSTAIRS" "tBodyGyroMag" 0.0438573846851064
10 "WALKING_UPSTAIRS" "tGravityAcc" 0.299348923258702
10 "WALKING_UPSTAIRS" "tGravityAccMag" -0.0266623294757447
11 "LAYING" "fBodyAcc" -0.976260704619883
11 "LAYING" "fBodyAccJerk" -0.979444071754386
11 "LAYING" "fBodyAccMag" -0.973994004561404
11 "LAYING" "fBodyBodyAccJerkMag" -0.976940774561403
11 "LAYING" "fBodyBodyGyroJerkMag" -0.985978837192982
11 "LAYING" "fBodyBodyGyroMag" -0.967093356491228
11 "LAYING" "fBodyGyro" -0.97342072128655
11 "LAYING" "tBodyAcc" 0.0513821958584795
11 "LAYING" "tBodyAccJerk" 0.0305536080284795
11 "LAYING" "tBodyAccJerkMag" -0.983330628421053
11 "LAYING" "tBodyAccMag" -0.980621180175439
11 "LAYING" "tBodyGyro" 0.0304282140311111
11 "LAYING" "tBodyGyroJerk" -0.0700774645906433
11 "LAYING" "tBodyGyroJerkMag" -0.990641248245614
11 "LAYING" "tBodyGyroMag" -0.952523752105263
11 "LAYING" "tGravityAcc" 0.306935366654971
11 "LAYING" "tGravityAccMag" -0.980621180175439
11 "SITTING" "fBodyAcc" -0.962946582515723
11 "SITTING" "fBodyAccJerk" -0.976470409811321
11 "SITTING" "fBodyAccMag" -0.953066009056604
11 "SITTING" "fBodyBodyAccJerkMag" -0.975315331509434
11 "SITTING" "fBodyBodyGyroJerkMag" -0.987255972641509
11 "SITTING" "fBodyBodyGyroMag" -0.969799951132076
11 "SITTING" "fBodyGyro" -0.974065780503145
11 "SITTING" "tBodyAcc" 0.0496101391144654
11 "SITTING" "tBodyAccJerk" 0.0280993005122642
11 "SITTING" "tBodyAccJerkMag" -0.97935563509434
11 "SITTING" "tBodyAccMag" -0.961970763773585
11 "SITTING" "tBodyGyro" -0.0131176658490566
11 "SITTING" "tBodyGyroJerk" -0.0615543997660377
11 "SITTING" "tBodyGyroJerkMag" -0.989519031132076
11 "SITTING" "tBodyGyroMag" -0.951884472075472
11 "SITTING" "tGravityAcc" 0.424737266674214
11 "SITTING" "tGravityAccMag" -0.961970763773585
11 "STANDING" "fBodyAcc" -0.983393636241135
11 "STANDING" "fBodyAccJerk" -0.986711087730496
11 "STANDING" "fBodyAccMag" -0.982255413617021
11 "STANDING" "fBodyBodyAccJerkMag" -0.988636595319149
11 "STANDING" "fBodyBodyGyroJerkMag" -0.992981019787234
11 "STANDING" "fBodyBodyGyroMag" -0.982576519787234
11 "STANDING" "fBodyGyro" -0.984363391205674
11 "STANDING" "tBodyAcc" 0.050609947893617
11 "STANDING" "tBodyAccJerk" 0.029225650838156
11 "STANDING" "tBodyAccJerkMag" -0.989242377234043
11 "STANDING" "tBodyAccMag" -0.984853836595745
11 "STANDING" "tBodyGyro" -0.00826727824113475
11 "STANDING" "tBodyGyroJerk" -0.0638639484042553
11 "STANDING" "tBodyGyroJerkMag" -0.993428183617021
11 "STANDING" "tBodyGyroMag" -0.979978011489362
11 "STANDING" "tGravityAcc" 0.303526751560284
11 "STANDING" "tGravityAccMag" -0.984853836595745
11 "WALKING" "fBodyAcc" -0.365328161877175
11 "WALKING" "fBodyAccJerk" -0.46255362240113
11 "WALKING" "fBodyAccMag" -0.458514062542373
11 "WALKING" "fBodyBodyAccJerkMag" -0.395116134237288
11 "WALKING" "fBodyBodyGyroJerkMag" -0.751914457457627
11 "WALKING" "fBodyBodyGyroMag" -0.610222628813559
11 "WALKING" "fBodyGyro" -0.502051347570621
11 "WALKING" "tBodyAcc" 0.0496926684950282
11 "WALKING" "tBodyAccJerk" 0.0274581175751412
11 "WALKING" "tBodyAccJerkMag" -0.402333202033898
11 "WALKING" "tBodyAccMag" -0.288323472033898
11 "WALKING" "tBodyGyro" -0.00960964914014407
11 "WALKING" "tBodyGyroJerk" -0.0591684732016949
11 "WALKING" "tBodyGyroJerkMag" -0.63073270559322
11 "WALKING" "tBodyGyroMag" -0.421801673559322
11 "WALKING" "tGravityAcc" 0.289491932096045
11 "WALKING" "tGravityAccMag" -0.288323472033898
11 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.105893406468841
11 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.276055924631159
11 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.0902807576630435
11 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" -0.097454996626087
11 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.668340527608696
11 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.456170108913043
11 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.373496882963768
11 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0542419032854348
11 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0308077984282609
11 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.198206139934783
11 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.126227657258696
11 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0312739254036232
11 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0371412552768116
11 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.599294760652174
11 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.19788336026087
11 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.291265382934783
11 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.126227657258696
11 "WALKING_UPSTAIRS" "fBodyAcc" -0.387245397561728
11 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.572211064753086
11 "WALKING_UPSTAIRS" "fBodyAccMag" -0.336061027407407
11 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.475928501666667
11 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.795986113703704
11 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.55009966
11 "WALKING_UPSTAIRS" "fBodyGyro" -0.575873938395062
11 "WALKING_UPSTAIRS" "tBodyAcc" 0.0422209535302469
11 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0228157499001235
11 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.509587701296296
11 "WALKING_UPSTAIRS" "tBodyAccMag" -0.132594623759259
11 "WALKING_UPSTAIRS" "tBodyGyro" -0.0249928043487654
11 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0608613865984568
11 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.757314813888889
11 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.255048336944444
11 "WALKING_UPSTAIRS" "tGravityAcc" 0.231894325944444
11 "WALKING_UPSTAIRS" "tGravityAccMag" -0.132594623759259
12 "LAYING" "fBodyAcc" -0.954079753444444
12 "LAYING" "fBodyAccJerk" -0.966371928666667
12 "LAYING" "fBodyAccMag" -0.9438674399
12 "LAYING" "fBodyBodyAccJerkMag" -0.962448418666667
12 "LAYING" "fBodyBodyGyroJerkMag" -0.963949607166667
12 "LAYING" "fBodyBodyGyroMag" -0.9454970225
12 "LAYING" "fBodyGyro" -0.951629616
12 "LAYING" "tBodyAcc" 0.0448109718728889
12 "LAYING" "tBodyAccJerk" 0.0296007128953778
12 "LAYING" "tBodyAccJerkMag" -0.969843834166667
12 "LAYING" "tBodyAccMag" -0.9482046755
12 "LAYING" "tBodyGyro" 0.0156611440616667
12 "LAYING" "tBodyGyroJerk" -0.0693328870272222
12 "LAYING" "tBodyGyroJerkMag" -0.971067768833333
12 "LAYING" "tBodyGyroMag" -0.9308405935
12 "LAYING" "tGravityAcc" 0.233276655866667
12 "LAYING" "tGravityAccMag" -0.9482046755
12 "SITTING" "fBodyAcc" -0.959020263137255
12 "SITTING" "fBodyAccJerk" -0.972299214183007
12 "SITTING" "fBodyAccMag" -0.955944253137255
12 "SITTING" "fBodyBodyAccJerkMag" -0.971715268627451
12 "SITTING" "fBodyBodyGyroJerkMag" -0.97848445372549
12 "SITTING" "fBodyBodyGyroMag" -0.958511866666667
12 "SITTING" "fBodyGyro" -0.962657472679739
12 "SITTING" "tBodyAcc" 0.0509702323629412
12 "SITTING" "tBodyAccJerk" 0.0285603520301961
12 "SITTING" "tBodyAccJerkMag" -0.974734489803922
12 "SITTING" "tBodyAccMag" -0.952176621372549
12 "SITTING" "tBodyGyro" -0.0149225807647059
12 "SITTING" "tBodyGyroJerk" -0.061471168530719
12 "SITTING" "tBodyGyroJerkMag" -0.980392337647059
12 "SITTING" "tBodyGyroMag" -0.941907240784314
12 "SITTING" "tGravityAcc" 0.365947982060131
12 "SITTING" "tGravityAccMag" -0.952176621372549
12 "STANDING" "fBodyAcc" -0.952141116721312
12 "STANDING" "fBodyAccJerk" -0.965461980655738
12 "STANDING" "fBodyAccMag" -0.945217802786885
12 "STANDING" "fBodyBodyAccJerkMag" -0.960859009508197
12 "STANDING" "fBodyBodyGyroJerkMag" -0.963059791967213
12 "STANDING" "fBodyBodyGyroMag" -0.902356765573771
12 "STANDING" "fBodyGyro" -0.930382173606557
12 "STANDING" "tBodyAcc" 0.0516595269480874
12 "STANDING" "tBodyAccJerk" 0.0255432888205464
12 "STANDING" "tBodyAccJerkMag" -0.968790683278689
12 "STANDING" "tBodyAccMag" -0.941459935081967
12 "STANDING" "tBodyGyro" -0.00858486625956284
12 "STANDING" "tBodyGyroJerk" -0.0622921658590164
12 "STANDING" "tBodyGyroJerkMag" -0.969289973606557
12 "STANDING" "tBodyGyroMag" -0.888101372786885
12 "STANDING" "tGravityAcc" 0.232971396499672
12 "STANDING" "tGravityAccMag" -0.941459935081967
12 "WALKING" "fBodyAcc" -0.182661798267333
12 "WALKING" "fBodyAccJerk" -0.2381266795794
12 "WALKING" "fBodyAccMag" -0.153116002784
12 "WALKING" "fBodyBodyAccJerkMag" -0.029912425338
12 "WALKING" "fBodyBodyGyroJerkMag" -0.5611764414
12 "WALKING" "fBodyBodyGyroMag" -0.442503784
12 "WALKING" "fBodyGyro" -0.395714917986667
12 "WALKING" "tBodyAcc" 0.052802210558
12 "WALKING" "tBodyAccJerk" 0.0235223222145333
12 "WALKING" "tBodyAccJerkMag" -0.144064922688
12 "WALKING" "tBodyAccMag" -0.102204550448
12 "WALKING" "tBodyGyro" -0.0129896221318
12 "WALKING" "tBodyGyroJerk" -0.0529417838415333
12 "WALKING" "tBodyGyroJerkMag" -0.5174937754
12 "WALKING" "tBodyGyroMag" -0.35593036512
12 "WALKING" "tGravityAcc" 0.258268592373333
12 "WALKING" "tGravityAccMag" -0.102204550448
12 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.0760354284978261
12 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.150744992798478
12 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.148017269434783
12 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.0769968373
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.458227490826087
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.344938419969565
12 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.270751668600725
12 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0512936327548806
12 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0183579113231884
12 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.107091019565217
12 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.0183139429630435
12 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0219072452826087
12 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0509028714847826
12 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.442831079130435
12 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.213351510686957
12 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.238351580918116
12 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.0183139429630435
12 "WALKING_UPSTAIRS" "fBodyAcc" -0.350210219248077
12 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.468950404615385
12 "WALKING_UPSTAIRS" "fBodyAccMag" -0.290005418653846
12 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.3208844625
12 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.714332592115385
12 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.594032515192308
12 "WALKING_UPSTAIRS" "fBodyGyro" -0.479050861346154
12 "WALKING_UPSTAIRS" "tBodyAcc" 0.0464243727326923
12 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0250125868173077
12 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.432469300961538
12 "WALKING_UPSTAIRS" "tBodyAccMag" -0.229183927115385
12 "WALKING_UPSTAIRS" "tBodyGyro" -0.0148175287782051
12 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0481404244333333
12 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.674972132307692
12 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.316561585961538
12 "WALKING_UPSTAIRS" "tGravityAcc" 0.202992296160256
12 "WALKING_UPSTAIRS" "tGravityAccMag" -0.229183927115385
13 "LAYING" "fBodyAcc" -0.968952086827957
13 "LAYING" "fBodyAccJerk" -0.982189807903226
13 "LAYING" "fBodyAccMag" -0.959535493548387
13 "LAYING" "fBodyBodyAccJerkMag" -0.980754385967742
13 "LAYING" "fBodyBodyGyroJerkMag" -0.978150814032258
13 "LAYING" "fBodyBodyGyroMag" -0.957681621290323
13 "LAYING" "fBodyGyro" -0.969093366505376
13 "LAYING" "tBodyAcc" 0.050648013861828
13 "LAYING" "tBodyAccJerk" 0.0284125918572581
13 "LAYING" "tBodyAccJerkMag" -0.985467853870968
13 "LAYING" "tBodyAccMag" -0.960517768225806
13 "LAYING" "tBodyGyro" 0.00381948165490323
13 "LAYING" "tBodyGyroJerk" -0.0694956719424731
13 "LAYING" "tBodyGyroJerkMag" -0.98544626483871
13 "LAYING" "tBodyGyroMag" -0.944303111935484
13 "LAYING" "tGravityAcc" 0.366144575532258
13 "LAYING" "tGravityAccMag" -0.960517768225806
13 "SITTING" "fBodyAcc" -0.968664152462585
13 "SITTING" "fBodyAccJerk" -0.987284506394558
13 "SITTING" "fBodyAccMag" -0.956901559653061
13 "SITTING" "fBodyBodyAccJerkMag" -0.988348535306122
13 "SITTING" "fBodyBodyGyroJerkMag" -0.991723741632653
13 "SITTING" "fBodyBodyGyroMag" -0.973258277755102
13 "SITTING" "fBodyGyro" -0.978019557414966
13 "SITTING" "tBodyAcc" 0.057068219714966
13 "SITTING" "tBodyAccJerk" 0.0169744742249184
13 "SITTING" "tBodyAccJerkMag" -0.989497838979592
13 "SITTING" "tBodyAccMag" -0.957690563673469
13 "SITTING" "tBodyGyro" -0.0144793410687755
13 "SITTING" "tBodyGyroJerk" -0.0611895655163265
13 "SITTING" "tBodyGyroJerkMag" -0.992604304489796
13 "SITTING" "tBodyGyroMag" -0.951142644081633
13 "SITTING" "tGravityAcc" 0.367707883585034
13 "SITTING" "tGravityAccMag" -0.957690563673469
13 "STANDING" "fBodyAcc" -0.975473628362573
13 "STANDING" "fBodyAccJerk" -0.983519870292398
13 "STANDING" "fBodyAccMag" -0.972393559473684
13 "STANDING" "fBodyBodyAccJerkMag" -0.981977536491228
13 "STANDING" "fBodyBodyGyroJerkMag" -0.977197403859649
13 "STANDING" "fBodyBodyGyroMag" -0.957488799473684
13 "STANDING" "fBodyGyro" -0.968153855497076
13 "STANDING" "tBodyAcc" 0.0496150313005848
13 "STANDING" "tBodyAccJerk" 0.0275928230636784
13 "STANDING" "tBodyAccJerkMag" -0.98680002754386
13 "STANDING" "tBodyAccMag" -0.971564243157895
13 "STANDING" "tBodyGyro" -0.00646616464479532
13 "STANDING" "tBodyGyroJerk" -0.0644444448567252
13 "STANDING" "tBodyGyroJerkMag" -0.983637634912281
13 "STANDING" "tBodyGyroMag" -0.95782537245614
13 "STANDING" "tGravityAcc" 0.216755496374269
13 "STANDING" "tGravityAccMag" -0.971564243157895
13 "WALKING" "fBodyAcc" -0.162122187314854
13 "WALKING" "fBodyAccJerk" -0.225548010775439
13 "WALKING" "fBodyAccMag" -0.23460086645614
13 "WALKING" "fBodyBodyAccJerkMag" -0.15211150075614
13 "WALKING" "fBodyBodyGyroJerkMag" -0.338527133789474
13 "WALKING" "fBodyBodyGyroMag" -0.267472373877193
13 "WALKING" "fBodyGyro" -0.241892661097661
13 "WALKING" "tBodyAcc" 0.0486285363210526
13 "WALKING" "tBodyAccJerk" 0.0300050526171345
13 "WALKING" "tBodyAccJerkMag" -0.133205034736842
13 "WALKING" "tBodyAccMag" -0.135643867842105
13 "WALKING" "tBodyGyro" -0.00628248320374269
13 "WALKING" "tBodyGyroJerk" -0.0641047032883041
13 "WALKING" "tBodyGyroJerkMag" -0.303508210175439
13 "WALKING" "tBodyGyroMag" -0.218669558421053
13 "WALKING" "tGravityAcc" 0.165299136584795
13 "WALKING" "tGravityAccMag" -0.135643867842105
13 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.0867641719602837
13 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.199600648139007
13 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.0528791880659574
13 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" -0.0282156656914894
13 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.266399903210638
13 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.206121707212766
13 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.22213755797234
13 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0595137426538298
13 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0229626965806028
13 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.127926051502128
13 "WALKING_DOWNSTAIRS" "tBodyAccMag" -0.0294634299553191
13 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0117028446721277
13 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.060954479977305
13 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.323552439276596
13 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.102114480531915
13 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.21174615768844
13 "WALKING_DOWNSTAIRS" "tGravityAccMag" -0.0294634299553191
13 "WALKING_UPSTAIRS" "fBodyAcc" -0.283634150963636
13 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.502234916357576
13 "WALKING_UPSTAIRS" "fBodyAccMag" -0.367522800909091
13 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.425100006545455
13 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.656088544363636
